TOKEN	WEIGHT
testifies	-0.00018594632343060612
restaurants	-0.00018593576667719065
undermined	-0.00018593242864508428
freezing	-0.00018593204794347236
boots	-0.00018589973865085254
165	-0.00018589374790029523
wicked	-0.00018587308887294937
stationery	-0.00018583367182668624
22d	-0.00018580628020300035
classifications	-0.00018579530965451768
cautious	-0.00018578421336991395
wonders	-0.00018576149212304636
alltime	-0.00018568489518612578
2004.	-0.00018566217579682432
affiliation	-0.00018565471906343019
suffice	-0.00018562259395673778
classed	-0.00018559972411860505
Impact	-0.00018558459669878818
GRASSLEY	-0.00018557607536949893
broker	-0.00018555864538300529
.-	-0.00018553561446933586
decidedly	-0.00018552650896427926
righteous	-0.0001855211133102458
frankness	-0.00018551446378594044
iot	-0.0001855060082225389
pp	-0.00018550015222124647
measurement	-0.0001854688670277192
minors	-0.00018545974723556538
118	-0.00018537823516061804
Paragraph	-0.00018533527725841158
optional	-0.00018533411290806736
prophecy	-0.00018532744599401
allegedly	-0.00018528156078237716
tor	-0.00018526502286112843
Heretofore	-0.00018523755787288828
Crown	-0.0001852206007193861
praised	-0.00018519965225262744
Bond	-0.00018510461698786613
sectarian	-0.00018509842718851196
saloon	-0.0001850873119474428
authentic	-0.00018505729196854323
misinformation	-0.00018499336208901738
Coming	-0.00018496986774503265
terminals	-0.0001849615039142847
earnestness	-0.0001849573587399886
Behind	-0.00018494075581836327
hail	-0.00018487700672632326
uniforms	-0.00018486026319068435
Comprehensive	-0.00018485006486650702
hydrogen	-0.00018484063362302303
transformed	-0.00018480459852608587
Improvements	-0.0001847626471192811
plagued	-0.0001847566665731498
jurisprudence	-0.00018474055489404705
revising	-0.00018470467663134562
undisputed	-0.00018470198434867994
hourly	-0.00018468230703421837
OEO	-0.00018461533585183628
fellowship	-0.00018455927622969428
adequacy	-0.00018455694776265509
proportionately	-0.0001845356388943432
barter	-0.00018451064202230918
overburdened	-0.0001845060270506852
Death	-0.00018450173739448347
tc	-0.00018448323595829402
delight	-0.00018445486905658702
encroachment	-0.00018439318931371846
disinterested	-0.00018438959847094947
duck	-0.0001843735862783718
undeveloped	-0.00018436172646718862
Laughter	-0.00018435297936900296
deflation	-0.00018431143053715496
152	-0.00018428662732414692
Minn..	-0.0001842312187306831
IMF	-0.00018422892510516273
Violence	-0.00018421548812731965
healthcare	-0.0001841904378097909
nonproliferation	-0.00018415755370882874
periodic	-0.0001841453089363061
Protestant	-0.00018412236713009425
rocks	-0.00018406532456137937
Arabs	-0.0001840123552143932
accede	-0.00018395382691235168
Century	-0.00018395209424357963
sinister	-0.00018395018471260125
respondent	-0.00018389724362527222
laud	-0.00018388230626650859
silly	-0.00018387718486668163
tourist	-0.00018387644567631128
31st	-0.00018379558903744835
earns	-0.00018379218222463637
Contract	-0.00018378133885087373
Looking	-0.00018371791574117022
measuring	-0.00018370893796780142
waivers	-0.00018359584271305225
70.000.000	-0.00018358131401508899
wagons	-0.0001835539393035367
Fifteen	-0.0001835104460166441
illiterate	-0.00018350731628916867
disbursements	-0.00018349193455006622
paralysis	-0.0001834207319452472
estimating	-0.0001834179796521349
liquidate	-0.00018340039731339427
shopping	-0.00018332632784419793
elevators	-0.0001832861717857678
advent	-0.00018327344502385576
FDIC	-0.00018322194441891169
aright	-0.00018318020341007643
visitor	-0.00018316497524007032
Organizations	-0.00018312739526094355
exit	-0.00018310538853713977
watches	-0.00018301877028382757
devoting	-0.00018292166366557652
LONG	-0.00018291824179924747
flower	-0.00018285776660640845
Glenn	-0.00018284515326870695
persuasion	-0.0001827913676658733
Leonard	-0.0001827879339438091
contributors	-0.00018275715615348
lessened	-0.00018271364932043302
appreciative	-0.00018268678624352067
beans	-0.00018260876737641446
reopen	-0.00018259868944232768
banned	-0.00018259664586230234
versions	-0.00018259006181083032
Say	-0.00018258725910379252
criticised	-0.00018257505254034675
deterrence	-0.00018256866723884537
Helen	-0.00018256260030908184
punishing	-0.00018254430355258731
116	-0.00018254046698691783
entrusted	-0.00018245532047476737
especial	-0.0001824536520439647
sustainable	-0.00018242779703953857
2.2	-0.0001824155746913088
unjustifiable	-0.00018241384312797784
abatement	-0.00018241118520095952
solicitation	-0.00018240751506376016
beaches	-0.00018232845282529445
reverence	-0.00018231879766352128
beating	-0.0001823142238405468
Polk	-0.00018228412735831476
conquer	-0.00018225255039575733
genuinely	-0.00018224324594941473
Governmentowned	-0.00018222567415044868
plutonium	-0.00018221519145042824
uncertainties	-0.00018220245291752677
titled	-0.00018216198463154876
sequence	-0.00018215674664772091
photographs	-0.000182136975857074
collision	-0.00018213675636869088
fragile	-0.00018213006905793718
thick	-0.00018210425897608555
relinquish	-0.00018205946825278834
spoils	-0.00018201919820225813
phenomenon	-0.00018193761946439218
bolster	-0.00018189286456691658
emphasizing	-0.00018187790160983472
pet	-0.0001818718704898723
Napoleon	-0.00018178459764870884
labormanagement	-0.0001817557197240406
SSI	-0.0001817023814145295
40.	-0.0001816508735546791
attaches	-0.00018164283455194752
recruits	-0.00018163930965785525
distributors	-0.0001816276710913679
restricts	-0.00018162347246973869
injected	-0.00018158275563834151
substandard	-0.0001815096491508439
accidental	-0.00018147175109582589
uncovered	-0.00018145926279475408
harvesting	-0.00018145611124011245
Grace	-0.00018143974756439703
diversified	-0.00018142885235265438
virus	-0.00018142097350637003
recite	-0.0001813718667745927
enrichment	-0.00018136318114130338
autonomy	-0.00018132052857167659
probation	-0.0001813193429693925
compose	-0.00018124444663855416
brutality	-0.0001812134042632601
5percent	-0.00018120902362621556
Grover	-0.0001811591376669968
uncontrolled	-0.0001811523681622128
Real	-0.00018112297587238546
mood	-0.00018110424495526903
100percent	-0.00018103962080189272
124	-0.00018101776414902266
pauper	-0.0001809947488148425
vill	-0.00018098032282028975
subterfuge	-0.00018095623690994424
abrogate	-0.00018093698894920506
provoke	-0.0001809327764868964
disqualified	-0.0001808572346372871
Town	-0.00018082851028983763
vacuum	-0.00018079397381311373
flourish	-0.00018072101896290788
thu	-0.00018070471124121063
contradictory	-0.00018069277716996733
accountants	-0.0001806815571974186
preside	-0.000180655975519153
vulnerability	-0.0001806461930434516
leagues	-0.00018063147725370072
symptoms	-0.00018062340122490587
1871.	-0.00018059280533888071
unequivocally	-0.00018058874797528737
inventor	-0.00018055622774910493
550	-0.00018055563389099232
engagements	-0.0001805141291604415
TOM	-0.00018048650062618324
Nonetheless	-0.00018036626384885848
antagonize	-0.00018031718069528362
122	-0.00018031463199542
specialist	-0.00018031138516072517
aptly	-0.00018030449015181576
20006	-0.00018027570948341468
Homes	-0.00018027179638039844
Quincy	-0.0001802681339854792
Barry	-0.00018024911285478907
guys	-0.00018024336414669342
punishable	-0.00018024113610439323
defender	-0.00018023338386464398
brink	-0.00018020614967685186
Briefly	-0.0001801911214250674
irony	-0.0001801831704906336
Inspection	-0.0001801514263856029
journals	-0.00018012524999873176
cognizant	-0.00018011049336354423
NELSON	-0.00018010249482053442
fierce	-0.00018008974152041875
THURMOND	-0.00018008873861799445
JOE	-0.00017997675144939055
loading	-0.00017997119651586973
appraisers	-0.0001799665727610634
Reporter	-0.00017987429488724072
variance	-0.00017985710554536925
disbursed	-0.00017984389469752405
720	-0.00017984248994648805
-on	-0.00017976834731897302
kick	-0.0001797309811617104
tbe	-0.0001796548313121
rocket	-0.00017959897262778785
2006.	-0.00017956820516617093
wrecked	-0.00017953502609521118
outdated	-0.00017948585739557433
incredibly	-0.000179481772552361
undergo	-0.00017945050076375736
believer	-0.0001794365276822038
bipartisanship	-0.0001794166601739872
treatments	-0.00017941137390527746
230	-0.00017940800052624624
this-	-0.00017940193386445876
Nobel	-0.0001793908617959821
e.	-0.000179388245415708
analyses	-0.0001793867076080473
Wade	-0.00017937551013557922
mockery	-0.00017934978166805765
safeguarded	-0.00017927119964423642
idly	-0.00017918920113643065
interferes	-0.00017915515251107345
withdrawals	-0.00017914784932972777
trunk	-0.00017906999830734387
adversary	-0.00017904111617256198
gray	-0.00017902951154649633
flies	-0.0001790254535548194
Edwin	-0.00017902454589605648
McNamara	-0.00017901439241842075
indigent	-0.00017899560309106525
exacted	-0.0001789829728479566
McCarthy	-0.00017897584390314924
switch	-0.00017896758833286128
underscore	-0.000178961493237416
shipowners	-0.0001789325033847361
remembering	-0.00017892418032848937
pools	-0.0001789145634654322
Tampa	-0.00017890434137878371
Delegates	-0.00017889825344728137
denouncing	-0.00017889380214509618
slaughtered	-0.00017888094484108717
sensitivity	-0.00017886745435898856
intervened	-0.00017883703306033772
foreclosed	-0.00017880169103107326
curtain	-0.0001787231595782756
hesitated	-0.00017871328071504186
golf	-0.00017869211402688422
Citizen	-0.00017865074882802618
longevity	-0.00017859740509313927
discrepancy	-0.00017858711954206322
annexed	-0.00017856773142066785
analogous	-0.00017851859675281422
24th	-0.00017847661992755206
Portsmouth	-0.00017839406704889772
largescale	-0.00017838439923055163
Considering	-0.00017831026115937943
SIR	-0.00017829154182509474
Senatorfrom	-0.00017828265500787534
overwhelmed	-0.00017826720917676078
nonFederal	-0.00017825522525421195
spectacular	-0.00017822420799212623
converting	-0.00017820788812946317
Temple	-0.0001780747796618724
grips	-0.00017802500177233914
dread	-0.0001780195459201705
fiction	-0.0001779867560409492
p.m	-0.0001779078412907607
Bernard	-0.00017790403057948138
grab	-0.00017788929578531928
B2	-0.00017787780426336593
Clarke	-0.00017786072074534923
depths	-0.00017783590270884988
effectually	-0.00017782764547368457
sanctity	-0.00017782042653220328
rainfall	-0.00017777380460023143
Episcopal	-0.00017775649316077274
Marketing	-0.00017775364981532495
southeastern	-0.0001777370969241441
154	-0.00017772120134160088
judicious	-0.00017770411232207573
Experience	-0.00017769208889157644
literary	-0.0001776879777980247
adversaries	-0.0001776788044497027
throws	-0.0001776363450063008
Wadsworth	-0.00017760490221807666
competency	-0.00017757595660521065
geological	-0.00017757281003936547
drafts	-0.00017755815148210455
broadened	-0.0001775270571330755
greenhouse	-0.0001775263381311125
153	-0.0001774513330739671
Md..	-0.0001774310657091971
Presbyterian	-0.0001774025736088128
kitchen	-0.00017738985917827133
crusade	-0.00017734908264200133
specifies	-0.00017731158129922632
127	-0.0001772843330771445
v	-0.00017724342275963093
derelict	-0.00017723546557545672
Mission	-0.00017722786533185453
hauling	-0.0001772214083462376
subparagraph	-0.00017722129227267473
artistic	-0.00017720593115227225
triple	-0.00017712479677887987
Province	-0.00017708859469386536
ministry	-0.00017704578529159366
responders	-0.0001770434445109068
Basically	-0.000177026785331035
Penn	-0.00017698786402761484
inequalities	-0.0001769626927043652
123	-0.00017691891654141224
enlightening	-0.00017690819918300088
Duke	-0.00017690043332534505
guardians	-0.00017686717366359627
retard	-0.00017684813411110822
-we	-0.0001768441380697354
trivial	-0.00017682555483645022
salutary	-0.00017680299623887286
tighten	-0.0001767911181265865
Gettysburg	-0.00017678192422264887
Students	-0.00017677395141452366
consultants	-0.00017675885363427593
electrification	-0.00017672538436927173
sellers	-0.00017668536480686307
Unions	-0.00017666225310116837
freedelivery	-0.0001766596732121235
simplicity	-0.00017660459483431436
withstand	-0.00017657752303164862
effectuate	-0.00017656883141484845
Transit	-0.00017656683931951058
delegations	-0.0001765435501039854
dressed	-0.00017642893707206232
heated	-0.0001763967220963605
Robertson	-0.000176387198720907
systematically	-0.00017638281716418063
referee	-0.00017635518598196277
varieties	-0.00017634517927490973
nuisance	-0.00017628254869597967
outfit	-0.0001762061446991675
Juvenile	-0.00017610716025589655
conserving	-0.0001760643081302993
persistently	-0.0001760531203796964
restructuring	-0.0001760420723445904
Cohen	-0.00017602136616048466
harness	-0.00017601015832016066
Mortgage	-0.00017599895006778217
topics	-0.00017599650527214684
compounded	-0.00017590137075535075
Gorbachev	-0.00017588564120546316
surgical	-0.00017588523250385927
steering	-0.0001758304752479349
guaranties	-0.00017582607952074445
grievance	-0.00017582367266199346
2009.	-0.0001758086530432268
MFN	-0.00017580031236885451
motto	-0.00017578905627040845
rebates	-0.0001757871698527374
Use	-0.00017575606995503772
Hot	-0.0001757511616338854
lessening	-0.00017575009329569917
cutbacks	-0.00017574629098397626
28th	-0.00017573538393822355
Sure	-0.00017572022013055948
friction	-0.00017570174654201278
earthly	-0.00017570124722249026
Supply	-0.0001756870887345819
violators	-0.00017564447275740462
migrant	-0.00017561199980755396
revealing	-0.00017548469425930855
lime	-0.0001754710374998223
tall	-0.0001754691918353172
sounded	-0.00017546437861454443
interestbearing	-0.00017546128895337383
Fe	-0.00017541577730410858
trifling	-0.0001753617929609229
rumor	-0.00017534607410424588
factions	-0.00017532254364131724
XI	-0.00017526972753506993
subtle	-0.00017526311358033372
Willis	-0.00017525687914664873
Grain	-0.00017525177561216666
socially	-0.00017524882416774127
civilrights	-0.00017523743415442784
weights	-0.000175218264296141
Dwight	-0.00017519523072365696
Get	-0.0001751945435592856
explanations	-0.00017519236783312478
liquidated	-0.00017518875466377695
2.3	-0.0001751578320386719
1915.	-0.00017514361914587978
steamboat	-0.00017512730868756373
fans	-0.00017509220749375572
confirming	-0.00017500542190817446
coerce	-0.00017496427545489107
aggrieved	-0.00017496372423707186
renegotiation	-0.00017493706998064344
360	-0.00017491816682884645
stir	-0.00017490558154472993
transcontinental	-0.00017489204698920087
riders	-0.0001748901194930757
targeting	-0.000174879316705979
trick	-0.00017485786879704805
appreciable	-0.00017484816801242194
rugged	-0.00017480445781803037
es	-0.0001748033625750247
Sutherland	-0.00017480171073413272
tragically	-0.00017474757900307855
litigants	-0.0001747342448302104
spiral	-0.00017468458572728615
worded	-0.0001746801420968855
breeder	-0.00017466789144408786
cumbersome	-0.00017464459195646283
Bacon	-0.00017463659614558964
convening	-0.00017455291584556325
Waste	-0.00017453822569363285
Russias	-0.00017451738378102918
Dak..	-0.00017451703274780055
apartheid	-0.00017449399387213155
comforts	-0.00017449112369327156
robbing	-0.00017446535358025565
Plains	-0.0001744603271918087
diagnosis	-0.00017442924199429839
trap	-0.000174414919959478
calculate	-0.0001744036230774439
bravely	-0.000174401735115406
solicit	-0.0001743975275387412
tenpore	-0.00017438880681146555
Equity	-0.00017436952334681937
SAM	-0.00017431306766882199
semblance	-0.00017430863466493158
Leon	-0.00017425974078433103
Captive	-0.00017425811542114857
curse	-0.00017425453439398007
invites	-0.00017411827681261739
Charlotte	-0.00017409751161375807
ugly	-0.00017409487318133178
AND	-0.00017409008540192713
ninetenths	-0.00017406873226074167
backgrounds	-0.00017400993438440845
Products	-0.0001739258806942041
universe	-0.00017391611231237024
disclosures	-0.00017388302500394594
thriving	-0.00017384445217846637
